ADAPLAN,BIKERACK,DESTINAT_A,DESTINAT_B,DESTINAT_C,DESTINAT_D,EQPLAN,FARMEBT,FARMMRKT,FARMPOLICY_A,FARMPOLICY_B,FARMPOLICY_C,FARMPOLICY_D,FARMPOLICY_E,FEMMAT,FEMWEEK,FEMWORK,FOODCOUN,FOODSEC,GENMANDATE,GENPLAN,GENPLANUP,GENPLANYR,GOVSTRUCT_A,GOVSTRUCT_B,GOVSTRUCT_C,GOVSTRUCT_D,GOVSTRUCT_E,GOVSTRUCT_F,HEALTHFOOD_A,HEALTHFOOD_B,HEALTHFOOD_C,HLTHFOODLOW,LEADTEST,LOCALTAC,LOWINCOME,NR_adj_wt,OBPLAN_A,OBPLAN_B,OBPLAN_C,OBPLAN_D,OBPLAN_E,OBPLAN_F,OBPLAN_G,OTHAGREE,OTHCONTRACT,OTHFOOD,OTHGOV,OTHOWN,OTHPLAN_A,OTHPLAN_B,OTHPLAN_C,OTHPLAN_D,OTHPLAN_E,OTHSERVE,PAGOV_A,PAGOV_B,PAGOV_C,PARKPOL_A,PARKPOL_B,PARKPOL_C,PARKPOL_D,PARKPOL_E,PARKPOL_F,PHCOUNC_A,PHCOUNC_B,POPULATIONSIZE,POVERTY_BINARY,PUBAUTH,PUBCOMM_A,PUBCOMM_B,PUBCOMM_C,PUBCOMM_D,PUBCOMM_E,PUBCURRENT,PUBDEMAND,PUBLOC_A,PUBLOC_B,PUBLOC_C,PUBLOC_D,PUBLOC_E,PUBMODES,PUBMULTI,PUBSPECS,PUBTOD,PUBTRANS,REGION,REPTAC_A,REPTAC_B,SCHDOOR,SCHJOINT,SCHREC,SNAP,STOREOPEN_A,STOREOPEN_B,STOREOPEN_C,STRATUMC,STREETADOPT,STREETCOMP,STREETFORM,STREETGOV,STREETMEAS,STREETREVISE,STREETZERO,SU_ID,ZONECODE_A,ZONECODE_B,ZONECODE_C,ZONECODE_D,ZONECODE_E,ZONECODE_F,ZONECODE_G,ZONELOC,ZONEPOL,ZONEREM,ZONEREP_A,ZONEREP_B
77,1,1,1,1,1,4,2,1,1,2,1,1,2,2,97,1,97,2,1,1,4,5,1,1,1,1,2,2,2,2,2,97,1,1,97,4.09077584,2,1,1,1,1,1,1,97,97,1,2,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,97,97,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,4,1,1,3,1,1,77,2,2,2,4,1,1,1,1,77,1,2,41009342,1,1,2,1,1,1,2,1,1,1,2,1
1,1,97,97,97,97,2,97,2,2,2,2,2,2,1,2,1,97,2,1,1,1,2,1,1,2,1,2,2,2,2,2,97,1,2,2,3.3526290275,1,1,1,1,1,1,1,97,97,1,2,97,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,2,2,1,2,1,3,1,2,2,1,1,1,2,1,4,97,97,3,1,1,2,1,2,2,4,1,1,2,2,2,1,1,41009343,2,1,2,2,2,2,1,1,2,2,2,2
3,1,97,97,97,97,4,97,4,2,2,2,2,2,2,97,1,97,2,1,1,1,4,1,1,1,1,2,2,2,2,2,97,2,2,2,3.3526290275,1,1,1,1,1,2,1,97,97,1,2,97,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,2,2,1,2,1,3,1,1,1,1,2,2,1,1,4,97,97,97,97,2,2,1,1,2,4,97,2,2,97,97,97,1,41009344,1,1,1,1,1,1,2,1,2,3,2,2
2,2,97,97,97,97,1,2,1,2,2,2,2,2,2,97,1,97,77,1,1,1,1,1,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,2,1,1,97,97,1,2,97,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,97,97,2,2,1,1,2,2,1,2,1,2,3,3,1,1,1,2,2,2,2,1,4,97,97,3,1,1,2,2,2,2,4,97,2,2,97,97,97,2,41009345,2,1,1,2,2,1,2,1,2,2,2,1
1,1,97,97,97,97,4,2,1,1,2,1,1,2,1,3,1,97,77,1,1,1,1,1,1,1,1,2,2,2,2,2,97,1,2,97,4.09077584,1,1,1,1,1,2,1,97,97,2,97,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,97,97,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,4,97,97,3,1,1,77,2,2,2,4,1,1,2,4,77,1,77,41009346,2,1,1,1,1,1,2,1,1,3,2,2
3,1,97,97,97,97,3,97,4,2,2,2,2,2,2,97,1,97,2,77,1,3,5,2,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,2,1,1,2,2,1,97,97,1,2,97,1,1,1,1,2,2,1,77,1,1,1,1,1,1,1,97,97,2,2,2,1,2,2,2,2,1,2,1,3,2,2,1,97,2,2,2,2,4,97,97,3,1,1,2,2,2,2,4,77,1,1,1,2,2,77,41009347,2,2,1,1,1,1,2,1,2,3,2,1
2,2,97,97,97,97,77,97,77,2,1,2,2,2,1,2,77,97,2,97,2,97,97,2,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,77,2,2,77,2,2,1,97,97,77,97,97,1,2,1,2,2,2,2,2,2,2,1,77,1,1,1,97,97,2,2,3,1,2,2,2,2,1,2,2,2,1,1,1,97,2,2,77,2,4,97,97,97,97,2,2,2,2,2,4,97,77,77,97,97,97,2,41009349,2,77,1,2,1,1,1,1,2,2,2,1
1,2,97,97,97,97,4,2,1,1,1,2,2,2,2,97,1,97,2,1,1,1,5,1,1,1,1,77,77,2,2,2,97,77,2,97,3.3526290275,2,2,1,2,1,2,77,97,97,2,97,97,1,1,1,1,2,2,2,2,2,77,77,1,1,2,1,97,97,2,2,1,1,98,98,98,98,1,77,2,2,2,2,2,2,2,2,2,1,4,97,97,1,2,1,2,2,2,2,4,97,2,2,97,97,97,2,41009350,2,1,1,1,2,1,2,1,2,2,2,2
3,2,1,1,1,1,2,77,1,1,2,2,2,2,2,97,1,97,2,1,1,1,5,1,1,1,1,1,2,2,2,2,97,1,1,97,3.3526290275,1,1,1,1,1,1,1,97,97,2,97,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,97,97,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,97,2,2,2,2,4,1,1,3,1,1,2,2,2,2,4,1,1,2,1,2,1,2,41009352,1,1,1,1,1,1,1,1,1,2,2,1
2,2,97,97,97,97,2,97,2,2,2,1,2,2,2,97,2,97,2,1,1,1,1,2,1,1,1,2,2,2,2,2,97,1,2,97,3.8719232231,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,97,97,3,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,4,97,97,97,97,3,2,2,2,2,4,97,2,2,97,97,97,2,41009354,2,2,1,1,1,1,1,1,2,3,2,2
1,2,1,1,1,1,3,97,4,2,2,2,2,2,1,1,1,97,2,1,1,1,4,1,1,1,1,1,77,2,2,2,97,1,1,2,3.3526290275,1,1,1,1,1,1,1,97,97,1,2,97,1,1,1,1,77,2,1,1,1,1,1,1,1,1,1,97,97,2,2,3,1,2,2,2,1,1,1,3,3,1,1,1,1,1,1,2,1,4,1,1,3,1,1,2,1,2,2,4,3,1,2,1,2,2,2,41009356,1,1,1,1,1,1,1,1,2,77,2,1
1,2,1,1,1,1,1,97,4,1,2,2,1,1,1,2,1,97,2,1,1,1,3,2,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,2,2,1,97,97,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,97,97,2,2,2,1,2,2,1,2,1,1,1,3,3,1,1,97,2,1,2,2,4,97,97,3,1,1,2,2,2,2,4,3,1,1,1,1,1,77,41009357,2,1,1,2,2,1,1,1,2,2,2,1
3,2,97,97,97,97,4,97,3,2,1,1,2,2,2,97,1,2,1,1,1,1,4,1,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,2,1,1,1,2,1,2,97,97,1,2,97,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,77,77,2,2,3,1,2,1,1,98,1,2,3,3,3,1,1,2,2,2,2,1,4,97,97,1,1,1,2,2,2,2,4,97,2,2,97,97,97,2,41009359,1,1,2,2,1,1,2,1,2,77,2,2
1,2,97,97,97,97,2,2,1,1,2,2,2,2,1,3,1,97,2,1,1,2,5,1,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,97,97,2,2,98,1,2,2,1,77,1,2,1,2,1,1,1,1,1,1,1,1,4,97,97,1,1,1,2,2,2,2,4,1,1,1,1,2,2,2,41009361,2,1,1,1,1,1,1,1,1,1,2,1
1,2,97,97,97,97,2,1,1,1,2,2,2,1,1,3,1,98,1,1,1,1,5,1,1,1,1,1,1,2,2,2,97,1,1,97,4.09077584,1,1,1,1,1,2,1,97,97,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,98,1,2,3,1,2,1,1,2,1,2,98,98,98,98,98,1,2,1,1,1,4,98,1,97,97,2,1,2,2,2,4,2,1,77,1,2,4,2,41009363,1,1,1,1,1,1,2,1,1,1,2,1
77,2,97,97,97,97,98,77,1,1,2,2,2,2,1,2,2,97,77,1,1,2,5,1,1,1,1,2,2,2,2,2,97,1,2,97,3.3526290275,2,1,1,1,1,2,2,97,97,2,97,77,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,97,97,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,97,2,2,2,2,4,97,97,97,97,2,77,2,2,2,4,97,2,2,97,97,97,2,41009367,1,1,1,1,2,1,2,1,2,2,2,77
3,2,97,97,97,97,4,97,4,2,2,2,2,2,2,97,1,97,2,1,1,1,5,2,1,1,1,2,2,2,2,2,97,2,2,97,3.3526290275,2,2,2,2,2,2,1,97,97,2,97,97,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,97,97,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,97,97,97,97,2,2,2,2,2,4,97,2,1,97,97,97,2,41009368,2,1,1,2,1,2,2,1,2,2,2,2
1,1,97,97,97,97,4,2,1,1,2,2,2,2,1,4,1,97,2,1,1,1,5,2,1,2,1,2,2,2,2,2,97,2,2,97,3.3526290275,1,1,1,1,1,1,1,97,97,2,97,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,4,97,97,1,1,1,2,2,2,2,4,1,1,1,1,2,1,2,41009371,2,2,1,1,1,1,2,1,1,3,2,1
3,2,97,97,97,97,4,97,3,2,2,2,2,2,2,97,1,97,2,1,1,1,1,1,2,2,2,2,2,2,2,2,97,2,2,97,3.3526290275,2,2,1,1,2,2,2,97,97,1,2,97,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,97,97,1,1,1,2,2,2,2,4,97,2,2,97,97,97,2,41009373,2,2,2,2,2,2,2,1,2,3,2,1
1,2,97,97,97,97,77,2,1,1,2,1,2,2,2,97,77,77,1,1,1,77,3,1,1,2,1,2,2,2,2,2,97,1,2,97,3.8719232231,1,77,1,1,1,77,1,97,97,2,97,97,1,1,1,77,77,2,1,77,1,1,1,1,1,77,77,77,77,3,2,1,97,97,97,97,97,3,2,97,97,97,97,97,77,97,97,97,1,4,97,97,97,97,2,2,2,2,2,4,1,1,77,1,1,5,2,41009374,77,1,1,77,1,1,77,1,2,3,2,1
77,2,1,2,1,1,2,2,1,1,2,2,2,2,2,97,1,97,2,1,1,1,77,1,1,1,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,2,1,1,97,97,2,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,97,97,2,1,1,1,2,2,1,98,1,1,1,1,1,1,1,2,2,1,2,1,4,97,97,3,1,1,2,2,2,2,4,77,1,2,77,2,1,2,41009376,1,2,2,2,1,1,2,1,2,3,2,1
2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,3.3526290275,1,1,1,1,77,1,1,97,97,2,97,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,4,1,1,77,1,1,1,1,2,2,4,1,1,2,1,1,1,1,41009378,1,1,1,1,1,1,1,1,2,3,2,1
77,2,97,97,97,97,2,2,1,1,2,2,2,2,1,4,1,97,2,1,1,4,1,1,1,1,1,98,98,2,2,2,97,77,2,97,3.3526290275,98,1,1,1,2,2,77,97,97,2,97,97,1,1,2,2,77,2,2,2,1,1,1,1,1,1,1,97,97,2,2,2,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,4,97,97,1,1,1,2,2,2,2,4,2,1,77,1,77,77,77,41009379,77,1,1,1,2,1,77,1,1,3,2,1
77,2,97,97,97,97,4,97,4,2,2,2,2,2,2,97,77,97,2,1,1,1,5,98,1,98,98,98,98,2,2,2,97,1,2,97,3.3526290275,1,2,1,77,2,2,77,97,97,2,97,97,2,2,2,2,2,2,2,2,2,77,77,77,1,77,2,97,97,2,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,4,97,97,97,97,2,2,2,2,2,4,2,1,2,1,77,77,2,41009381,2,2,77,2,2,77,77,1,2,2,2,1
1,1,97,97,97,97,4,2,1,1,2,1,1,2,2,97,2,2,1,1,1,1,5,2,1,2,2,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,1,2,1,97,97,2,97,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,4,97,97,1,1,1,2,2,2,2,4,1,1,2,1,2,1,2,41009384,1,1,1,1,1,1,2,1,1,1,2,2
2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,97,2,97,77,1,1,1,5,1,1,2,2,2,2,2,2,2,97,2,1,97,3.3526290275,1,1,1,1,2,1,2,97,97,1,2,97,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,97,97,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,97,2,2,1,2,4,77,1,97,97,2,2,2,2,2,4,1,1,2,1,2,5,2,41009385,2,1,1,1,2,1,2,1,2,3,2,2
1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,98,1,2,1,1,1,1,5,1,1,2,1,2,2,2,2,2,97,2,1,97,3.3526290275,1,2,1,1,1,2,1,97,97,1,2,97,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,77,1,2,2,2,1,2,1,1,1,1,1,1,2,77,1,1,2,2,2,2,1,4,2,1,1,1,1,2,2,2,2,4,1,1,2,1,2,1,2,41009387,2,1,1,1,1,1,2,1,1,3,2,1
3,2,1,2,2,2,2,1,1,2,2,2,2,2,1,3,1,2,1,1,1,2,5,2,1,1,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,2,2,1,2,97,97,2,97,97,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,98,1,1,2,2,2,2,2,97,2,2,2,2,4,97,97,3,1,1,2,2,2,2,4,3,1,1,1,2,2,2,41009389,2,1,1,2,1,1,2,1,2,2,2,1
1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,4,1,1,1,1,1,2,5,1,1,1,1,2,2,2,2,2,97,1,2,97,4.09077584,1,2,1,1,1,2,2,97,97,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,97,97,1,1,1,2,2,2,2,4,3,1,2,1,1,1,2,41009390,2,1,1,1,1,1,2,1,1,2,2,2
2,1,97,97,97,97,2,2,1,1,2,2,1,2,2,97,2,1,1,1,1,1,5,2,1,2,1,2,2,2,2,2,97,2,2,97,3.3526290275,1,1,1,1,2,1,1,97,97,2,97,97,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,3,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,4,97,97,97,97,2,2,2,2,2,4,1,1,2,1,2,5,2,41009391,1,1,1,1,1,1,1,1,1,2,2,1
77,77,97,97,97,97,4,2,1,2,2,2,2,2,1,2,2,97,77,1,1,2,2,2,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,2,77,2,2,1,97,97,2,97,97,1,1,1,2,2,2,2,2,77,1,1,1,1,1,1,97,97,2,2,77,2,2,2,1,77,1,2,2,2,2,2,2,77,2,77,2,1,4,97,97,97,97,2,77,2,2,2,4,1,1,2,1,77,5,77,41009394,2,2,77,77,77,2,1,1,2,2,2,2
1,2,97,97,97,97,2,2,1,1,2,2,2,2,2,97,2,97,2,97,2,97,97,1,1,1,1,2,2,2,2,2,97,1,2,97,3.3526290275,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,4,97,97,97,97,2,2,2,2,2,4,2,1,1,1,1,1,2,41009395,1,1,1,1,1,1,1,1,1,2,2,1
2,1,97,97,97,97,77,97,4,2,2,2,2,2,1,4,2,97,77,1,1,2,5,1,1,2,1,98,98,2,2,2,97,2,2,97,3.3526290275,1,1,1,1,1,2,2,97,97,2,97,97,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,97,97,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,77,77,1,1,4,97,97,97,97,2,2,2,2,2,4,1,1,2,1,77,1,1,41009398,77,2,1,1,77,1,2,1,2,2,2,2
1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,3,1,2,1,1,1,2,5,1,1,1,1,2,1,2,2,2,97,1,1,97,4.09077584,1,1,1,1,1,1,1,97,97,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,3,1,1,2,2,2,2,4,4,1,1,1,77,1,1,41009399,1,1,1,1,1,1,2,1,2,2,2,1
1,1,1,1,1,1,2,97,3,1,77,77,1,77,1,3,1,97,2,1,1,1,5,1,1,1,1,2,2,2,2,2,97,1,1,97,4.09077584,1,1,1,1,1,2,77,97,97,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,97,97,1,2,1,1,2,2,1,98,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,77,77,77,77,4,77,1,77,1,1,1,1,41009400,1,1,1,1,1,1,1,1,1,3,77,1
77,2,97,97,97,97,4,2,1,1,1,77,77,2,2,97,1,97,2,77,1,77,77,2,1,2,1,2,2,2,2,2,97,2,2,97,3.3526290275,77,77,1,77,2,2,2,97,97,2,97,97,77,77,77,77,2,2,2,2,1,1,1,1,1,77,1,97,97,2,2,1,1,2,2,2,2,1,2,3,2,2,77,77,77,77,77,2,1,4,97,97,1,1,1,2,2,2,2,4,97,2,77,97,97,97,2,41009401,77,77,77,77,77,1,2,1,2,2,2,1
98,1,97,97,97,97,2,2,1,2,2,2,2,2,2,97,1,97,2,1,1,1,1,1,1,2,1,2,2,2,2,2,97,77,2,97,3.3526290275,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,1,2,2,1,1,77,1,1,1,1,1,1,97,97,2,2,1,1,2,2,2,98,1,2,1,1,1,1,1,77,1,1,77,1,4,97,97,2,1,1,2,2,2,2,4,77,1,77,1,77,1,77,41009402,77,1,1,1,1,1,77,1,77,77,77,77
1,1,97,97,97,97,2,2,1,1,2,2,2,2,1,2,1,97,2,1,1,1,5,1,1,1,1,2,2,2,2,2,97,77,2,97,3.8719232231,1,1,1,1,1,2,1,97,97,2,97,97,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,97,97,3,2,2,1,2,2,1,1,1,2,77,77,77,77,77,1,2,2,2,1,4,97,97,1,1,1,2,2,2,2,4,1,1,2,1,77,1,2,41009403,2,2,1,2,2,1,1,1,1,3,2,1
1,1,1,77,1,77,4,2,1,2,2,2,2,2,1,3,1,2,1,1,1,1,4,1,1,2,1,2,2,2,2,2,97,1,2,97,3.3526290275,98,1,1,1,77,2,2,97,97,2,97,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,4,97,97,3,1,1,2,2,2,2,4,3,1,2,1,77,1,2,41009404,1,1,1,1,1,1,2,1,1,3,2,2
1,77,97,97,97,97,2,97,3,1,2,1,2,2,2,97,2,97,2,1,1,5,2,1,1,2,1,2,1,2,2,2,97,77,2,97,3.3526290275,2,1,1,1,1,2,2,97,97,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,2,2,3,1,1,1,1,77,1,1,1,4,97,97,3,1,1,2,2,2,2,4,97,2,2,97,97,97,2,41009406,2,77,1,1,1,1,1,1,1,3,2,1
3,2,97,97,97,97,4,97,3,1,1,1,2,2,2,97,77,97,2,1,1,1,3,77,1,1,1,1,77,2,2,2,97,1,2,97,3.3526290275,1,77,1,77,1,2,1,97,97,2,97,97,1,1,2,1,2,2,1,2,2,1,2,1,1,2,77,97,97,2,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,4,97,97,97,97,2,2,77,2,2,4,1,1,77,1,77,1,2,41009408,77,1,77,77,77,77,2,2,2,3,97,97
3,1,1,3,1,1,4,2,1,1,2,2,2,2,2,97,1,97,2,1,1,1,5,1,1,1,1,1,2,2,2,2,97,1,1,97,3.3526290275,1,1,1,1,2,1,1,97,97,2,97,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,4,2,2,3,1,1,2,2,2,2,4,4,1,2,1,2,1,2,41009409,2,1,1,1,2,1,2,1,1,3,2,1
2,1,97,97,97,97,3,2,1,2,2,2,2,2,2,97,2,97,77,1,1,2,5,2,1,2,1,2,2,2,2,2,97,77,2,97,3.3526290275,77,1,1,1,2,1,2,97,97,1,2,97,2,2,2,2,2,2,1,77,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,77,1,2,1,77,1,1,1,77,2,77,2,1,4,97,97,97,97,77,2,2,2,2,4,97,2,1,97,97,97,77,41009414,1,1,77,1,1,1,77,1,2,2,2,1
1,1,1,1,1,1,77,2,1,1,1,2,1,2,1,3,1,97,77,1,1,1,5,1,1,1,1,2,2,2,2,2,97,2,2,97,3.3526290275,98,98,98,98,98,98,98,97,97,1,1,97,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,98,1,1,1,1,1,1,1,2,1,1,1,1,4,97,97,3,1,1,2,2,2,2,4,97,2,2,97,97,97,77,41009415,1,1,1,98,1,1,1,1,1,1,2,1
1,1,1,1,1,1,4,2,1,1,2,2,2,2,1,4,1,97,2,1,1,2,5,1,1,1,1,2,2,2,2,2,97,2,1,97,4.09077584,1,1,1,1,1,1,2,97,97,1,2,97,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,97,97,1,2,1,1,98,98,1,98,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,1,77,2,2,2,4,1,1,1,1,2,1,2,41009416,1,1,1,1,1,1,2,1,2,3,2,1
1,2,1,2,2,2,4,2,1,2,2,2,2,2,2,97,1,97,2,1,1,1,5,1,1,2,1,2,2,2,2,2,97,2,2,97,3.3526290275,1,1,1,1,1,2,2,97,97,2,97,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,97,97,2,2,2,97,97,97,97,97,3,1,97,97,97,97,97,2,97,97,97,1,4,97,97,1,1,1,2,2,2,2,4,97,2,2,97,97,97,2,41009418,2,1,1,2,1,1,2,1,2,3,2,1
77,77,97,97,97,97,77,1,1,77,2,2,2,2,2,97,1,97,77,1,1,1,5,2,1,2,1,2,2,2,2,2,97,1,2,97,4.09077584,1,1,1,1,1,77,77,97,97,1,2,97,1,1,1,1,2,77,1,2,1,1,2,1,77,77,1,97,97,1,2,2,1,2,2,1,77,1,2,1,77,77,77,1,97,77,1,77,77,4,97,97,97,97,77,77,2,2,2,4,1,1,2,1,77,1,77,41009421,1,1,1,77,1,1,77,1,77,77,2,1
77,1,1,1,1,1,2,2,1,1,77,77,1,1,1,98,77,2,1,1,1,2,5,1,1,2,1,2,2,2,2,2,97,77,1,97,3.3526290275,1,1,1,1,1,1,77,97,97,2,97,97,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,77,1,2,2,1,1,2,2,1,98,1,1,1,1,1,1,1,1,2,1,2,1,4,1,1,97,97,2,2,2,2,2,4,1,1,2,1,2,1,2,41009423,2,1,1,1,1,1,2,1,2,3,2,1
1,2,1,1,1,2,98,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,5,1,1,1,1,1,1,2,2,2,97,77,2,97,3.3526290275,1,1,1,1,1,2,1,97,97,2,97,97,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,77,77,2,2,3,1,2,2,1,98,1,1,1,2,1,2,1,2,2,1,2,1,4,97,97,3,1,1,2,2,2,2,4,2,1,2,1,77,1,2,41009424,2,1,1,2,1,1,2,1,2,2,2,1
2,77,1,1,1,1,3,77,1,1,77,2,2,77,2,97,1,1,1,97,77,97,97,1,1,2,1,2,2,77,77,77,97,77,77,97,3.3526290275,1,1,1,1,2,2,2,97,97,2,97,97,1,2,1,2,2,2,2,2,1,1,1,1,1,77,1,1,1,2,1,3,1,2,2,1,77,1,1,1,1,1,1,1,1,1,77,77,1,4,97,97,3,1,1,77,77,77,77,4,97,77,77,97,97,97,77,41009425,77,1,1,1,1,1,77,1,77,77,77,1
1,1,97,97,97,97,77,1,1,1,1,1,77,77,1,4,1,1,1,1,1,77,2,1,1,1,1,2,2,77,77,77,97,1,2,97,4.09077584,1,1,1,1,1,77,77,97,97,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,77,1,2,77,77,77,77,77,1,1,1,77,1,4,97,97,3,1,1,1,77,77,77,4,77,1,77,1,1,77,77,41009427,1,1,1,1,1,1,1,1,1,77,77,1
1,2,97,97,97,97,4,2,1,1,1,1,2,2,1,4,1,2,1,1,1,1,5,2,1,2,1,2,2,2,2,2,97,1,2,3,3.3526290275,1,1,1,1,2,1,2,97,97,2,97,97,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,3,2,2,1,1,1,2,2,1,4,97,97,1,1,1,2,1,2,2,4,1,1,77,1,2,1,1,41009428,1,1,1,1,1,1,2,1,2,3,2,1
1,1,1,1,1,1,2,2,1,1,1,77,2,77,1,4,1,97,2,1,1,1,3,1,1,2,1,2,2,2,2,2,97,1,2,97,4.09077584,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,98,2,2,1,1,1,1,1,1,2,77,1,97,97,1,2,2,1,2,2,1,98,1,1,1,1,1,1,1,1,1,77,1,1,4,97,97,97,97,98,2,2,2,2,4,97,2,1,97,97,97,2,41009430,1,1,1,1,1,1,1,1,1,3,2,1
